HABITAT ID,HABITAT NAME,DAY,AVAILABLE LLAMAS
7,Perfect Square,8/8/2017 8:00,38
7,Perfect Square,8/9/2017 8:00,39
7,Perfect Square,8/10/2017 8:00,38
7,Perfect Square,8/11/2017 8:00,38
7,Perfect Square,8/12/2017 8:00,36
7,Perfect Square,8/13/2017 8:00,38
7,Perfect Square,8/14/2017 8:00,36
7,Perfect Square,8/15/2017 8:00,34
7,Perfect Square,8/16/2017 8:00,35
7,Perfect Square,8/17/2017 8:00,34
7,Perfect Square,8/18/2017 8:00,34
7,Perfect Square,8/19/2017 8:00,35
7,Perfect Square,8/20/2017 8:00,32
7,Perfect Square,8/21/2017 8:00,32
7,Perfect Square,8/22/2017 8:00,34
7,Perfect Square,8/23/2017 8:00,34
7,Perfect Square,8/24/2017 8:00,32
7,Perfect Square,8/25/2017 8:00,30
7,Perfect Square,8/26/2017 8:00,29
7,Perfect Square,8/27/2017 8:00,27
7,Perfect Square,8/28/2017 8:00,27
7,Perfect Square,8/29/2017 8:00,32
7,Perfect Square,8/30/2017 8:00,33
7,Perfect Square,8/31/2017 8:00,33
7,Perfect Square,9/1/2017 8:00,36
7,Perfect Square,9/2/2017 8:00,34
7,Perfect Square,9/3/2017 8:00,34
7,Perfect Square,9/4/2017 8:00,37
7,Perfect Square,9/5/2017 8:00,38
7,Perfect Square,9/6/2017 8:00,39
7,Perfect Square,9/7/2017 8:00,42
7,Perfect Square,9/8/2017 8:00,42
7,Perfect Square,9/9/2017 8:00,41
7,Perfect Square,9/10/2017 8:00,41
7,Perfect Square,9/11/2017 8:00,42
7,Perfect Square,9/12/2017 8:00,40
7,Perfect Square,9/13/2017 8:00,42
7,Perfect Square,9/14/2017 8:00,39
7,Perfect Square,9/15/2017 8:00,40
7,Perfect Square,9/16/2017 8:00,38
7,Perfect Square,9/17/2017 8:00,38
7,Perfect Square,9/18/2017 8:00,38
7,Perfect Square,9/19/2017 8:00,40
7,Perfect Square,9/20/2017 8:00,42
7,Perfect Square,9/21/2017 8:00,42
7,Perfect Square,9/22/2017 8:00,44
7,Perfect Square,9/23/2017 8:00,44
7,Perfect Square,9/24/2017 8:00,43
7,Perfect Square,9/25/2017 8:00,42
7,Perfect Square,9/26/2017 8:00,42
7,Perfect Square,9/27/2017 8:00,42
7,Perfect Square,9/28/2017 8:00,42
7,Perfect Square,9/29/2017 8:00,42
7,Perfect Square,9/30/2017 8:00,38
7,Perfect Square,10/1/2017 8:00,38
7,Perfect Square,10/2/2017 8:00,39
7,Perfect Square,10/3/2017 8:00,38
7,Perfect Square,10/4/2017 8:00,38
7,Perfect Square,10/5/2017 8:00,38
7,Perfect Square,10/6/2017 8:00,38
7,Perfect Square,10/7/2017 8:00,37
7,Perfect Square,10/8/2017 8:00,36
7,Perfect Square,10/9/2017 8:00,34
7,Perfect Square,10/10/2017 8:00,34
7,Perfect Square,10/11/2017 8:00,36
7,Perfect Square,10/12/2017 8:00,37
7,Perfect Square,10/13/2017 8:00,38
7,Perfect Square,10/14/2017 8:00,36
7,Perfect Square,10/15/2017 8:00,39
7,Perfect Square,10/16/2017 8:00,40
7,Perfect Square,10/17/2017 8:00,42
7,Perfect Square,10/18/2017 8:00,42
7,Perfect Square,10/19/2017 8:00,40
7,Perfect Square,10/20/2017 8:00,38
7,Perfect Square,10/21/2017 8:00,38
7,Perfect Square,10/22/2017 8:00,39
7,Perfect Square,10/23/2017 8:00,39
7,Perfect Square,10/24/2017 8:00,40
7,Perfect Square,10/25/2017 8:00,42
7,Perfect Square,10/26/2017 8:00,40
7,Perfect Square,10/27/2017 8:00,40
7,Perfect Square,10/28/2017 8:00,41
7,Perfect Square,10/29/2017 8:00,40
7,Perfect Square,10/30/2017 8:00,40
7,Perfect Square,10/31/2017 8:00,40
7,Perfect Square,11/1/2017 8:00,42
7,Perfect Square,11/2/2017 8:00,41
7,Perfect Square,11/3/2017 8:00,41
7,Perfect Square,11/4/2017 8:00,40
7,Perfect Square,11/5/2017 8:00,40
7,Perfect Square,11/6/2017 8:00,39
7,Perfect Square,11/7/2017 8:00,40
7,Perfect Square,11/8/2017 8:00,40
7,Perfect Square,11/9/2017 8:00,40
7,Perfect Square,11/10/2017 8:00,39
7,Perfect Square,11/11/2017 8:00,38
7,Perfect Square,11/12/2017 8:00,38
7,Perfect Square,11/13/2017 8:00,39
7,Perfect Square,11/14/2017 8:00,40
7,Perfect Square,11/15/2017 8:00,43
7,Perfect Square,11/16/2017 8:00,42
7,Perfect Square,11/17/2017 8:00,42
7,Perfect Square,11/18/2017 8:00,42
7,Perfect Square,11/19/2017 8:00,42
7,Perfect Square,11/20/2017 8:00,42
7,Perfect Square,11/21/2017 8:00,42
7,Perfect Square,11/22/2017 8:00,41
7,Perfect Square,11/23/2017 8:00,42
7,Perfect Square,11/24/2017 8:00,42
7,Perfect Square,11/25/2017 8:00,41
7,Perfect Square,11/26/2017 8:00,40
7,Perfect Square,11/27/2017 8:00,41
7,Perfect Square,11/28/2017 8:00,40
7,Perfect Square,11/29/2017 8:00,40
7,Perfect Square,11/30/2017 8:00,40
7,Perfect Square,12/1/2017 8:00,36
7,Perfect Square,12/2/2017 8:00,34
7,Perfect Square,12/3/2017 8:00,32
7,Perfect Square,12/4/2017 8:00,33
7,Perfect Square,12/5/2017 8:00,33
7,Perfect Square,12/6/2017 8:00,34
7,Perfect Square,12/7/2017 8:00,34
7,Perfect Square,12/8/2017 8:00,29
7,Perfect Square,12/9/2017 8:00,36
7,Perfect Square,12/10/2017 8:00,36
7,Perfect Square,12/11/2017 8:00,38
7,Perfect Square,12/12/2017 8:00,37
7,Perfect Square,12/13/2017 8:00,34
7,Perfect Square,12/14/2017 8:00,27
7,Perfect Square,12/15/2017 8:00,18
7,Perfect Square,12/16/2017 8:00,24
7,Perfect Square,12/17/2017 8:00,26
7,Perfect Square,12/18/2017 8:00,26
7,Perfect Square,12/19/2017 8:00,26
7,Perfect Square,12/21/2017 8:00,24
7,Perfect Square,12/22/2017 8:00,23
7,Perfect Square,12/23/2017 8:00,22
7,Perfect Square,12/24/2017 8:00,24
7,Perfect Square,12/25/2017 8:00,24
7,Perfect Square,12/26/2017 8:00,20
7,Perfect Square,12/27/2017 8:00,27
7,Perfect Square,12/28/2017 8:00,27
7,Perfect Square,12/29/2017 8:00,27
7,Perfect Square,12/30/2017 8:00,27
7,Perfect Square,12/31/2017 8:00,27
7,Perfect Square,1/1/2018 8:00,25
7,Perfect Square,1/2/2018 8:00,25
7,Perfect Square,1/3/2018 8:00,23
7,Perfect Square,1/4/2018 8:00,23
7,Perfect Square,1/5/2018 8:00,24
7,Perfect Square,1/6/2018 8:00,24
7,Perfect Square,1/7/2018 8:00,23
7,Perfect Square,1/8/2018 8:00,24
7,Perfect Square,1/9/2018 8:00,24
7,Perfect Square,1/10/2018 8:00,24
7,Perfect Square,1/11/2018 8:00,24
7,Perfect Square,1/12/2018 8:00,23
7,Perfect Square,1/13/2018 8:00,22
7,Perfect Square,1/14/2018 8:00,23
7,Perfect Square,1/15/2018 8:00,26
7,Perfect Square,1/16/2018 8:00,26
7,Perfect Square,1/17/2018 8:00,18
7,Perfect Square,1/18/2018 8:00,24
7,Perfect Square,1/19/2018 8:00,23
7,Perfect Square,1/20/2018 8:00,22
7,Perfect Square,1/21/2018 8:00,24
7,Perfect Square,1/22/2018 8:00,24
7,Perfect Square,1/23/2018 8:00,23
7,Perfect Square,1/24/2018 8:00,24
7,Perfect Square,1/25/2018 8:00,25
7,Perfect Square,1/26/2018 8:00,24
7,Perfect Square,1/27/2018 8:00,23
7,Perfect Square,1/28/2018 8:00,25
7,Perfect Square,1/29/2018 8:00,24
7,Perfect Square,1/30/2018 8:00,24
7,Perfect Square,1/31/2018 8:00,22
7,Perfect Square,2/1/2018 8:00,23
7,Perfect Square,2/2/2018 8:00,22
7,Perfect Square,2/3/2018 8:00,23
7,Perfect Square,2/4/2018 8:00,24
7,Perfect Square,2/5/2018 8:00,23
7,Perfect Square,2/6/2018 8:00,20
7,Perfect Square,2/7/2018 8:00,20
7,Perfect Square,2/8/2018 8:00,20
7,Perfect Square,2/9/2018 8:00,20
7,Perfect Square,2/10/2018 8:00,20
7,Perfect Square,2/11/2018 8:00,20
7,Perfect Square,2/12/2018 8:00,17
7,Perfect Square,2/13/2018 8:00,18
7,Perfect Square,2/14/2018 8:00,18
7,Perfect Square,2/15/2018 8:00,16
7,Perfect Square,2/16/2018 8:00,21
7,Perfect Square,2/17/2018 8:00,22
7,Perfect Square,2/18/2018 8:00,22
7,Perfect Square,2/19/2018 8:00,22
7,Perfect Square,2/20/2018 8:00,21
7,Perfect Square,2/21/2018 8:00,21
7,Perfect Square,2/22/2018 8:00,23
7,Perfect Square,2/23/2018 8:00,22
7,Perfect Square,2/24/2018 8:00,22
7,Perfect Square,2/25/2018 8:00,22
7,Perfect Square,2/26/2018 8:00,19
7,Perfect Square,2/27/2018 8:00,14
7,Perfect Square,2/28/2018 8:00,24
7,Perfect Square,3/1/2018 8:00,24
7,Perfect Square,3/2/2018 8:00,24
7,Perfect Square,3/3/2018 8:00,26
7,Perfect Square,3/4/2018 8:00,26
7,Perfect Square,3/5/2018 8:00,25
7,Perfect Square,3/6/2018 8:00,18
7,Perfect Square,3/7/2018 8:00,20
7,Perfect Square,3/8/2018 8:00,24
7,Perfect Square,3/9/2018 8:00,24
7,Perfect Square,3/10/2018 8:00,24
7,Perfect Square,3/11/2018 8:00,24
7,Perfect Square,3/12/2018 8:00,22
7,Perfect Square,3/13/2018 8:00,21
7,Perfect Square,3/14/2018 8:00,22
7,Perfect Square,3/15/2018 8:00,24
7,Perfect Square,3/16/2018 8:00,24
7,Perfect Square,3/17/2018 8:00,24
7,Perfect Square,3/18/2018 8:00,24
7,Perfect Square,3/19/2018 8:00,22
7,Perfect Square,3/20/2018 8:00,22
7,Perfect Square,3/21/2018 8:00,23
7,Perfect Square,3/22/2018 8:00,24
7,Perfect Square,3/23/2018 8:00,23
7,Perfect Square,3/24/2018 8:00,27
7,Perfect Square,3/25/2018 8:00,28
7,Perfect Square,3/26/2018 8:00,29
7,Perfect Square,3/27/2018 8:00,30
7,Perfect Square,3/28/2018 8:00,26
7,Perfect Square,3/29/2018 8:00,27
7,Perfect Square,3/30/2018 8:00,26
7,Perfect Square,3/31/2018 8:00,26
7,Perfect Square,4/1/2018 8:00,26
7,Perfect Square,4/2/2018 8:00,26
7,Perfect Square,4/3/2018 8:00,25
7,Perfect Square,4/4/2018 8:00,30
7,Perfect Square,4/5/2018 8:00,36
7,Perfect Square,4/6/2018 8:00,37
7,Perfect Square,4/7/2018 8:00,36
7,Perfect Square,4/8/2018 8:00,38
7,Perfect Square,4/9/2018 8:00,36
7,Perfect Square,4/10/2018 8:00,37
7,Perfect Square,4/11/2018 8:00,38
7,Perfect Square,4/12/2018 8:00,38
7,Perfect Square,4/13/2018 8:00,38
7,Perfect Square,4/14/2018 8:00,38
7,Perfect Square,4/15/2018 8:00,45
7,Perfect Square,4/16/2018 8:00,42
7,Perfect Square,4/17/2018 8:00,43
7,Perfect Square,4/18/2018 8:00,42
7,Perfect Square,4/19/2018 8:00,41
7,Perfect Square,4/20/2018 8:00,40
7,Perfect Square,4/21/2018 8:00,40
7,Perfect Square,4/22/2018 8:00,44
7,Perfect Square,4/23/2018 8:00,44
7,Perfect Square,4/24/2018 8:00,48
7,Perfect Square,4/25/2018 8:00,48
7,Perfect Square,4/26/2018 8:00,49
7,Perfect Square,4/27/2018 8:00,43
7,Perfect Square,4/28/2018 8:00,44
7,Perfect Square,4/29/2018 8:00,44
7,Perfect Square,4/30/2018 8:00,46
7,Perfect Square,5/1/2018 8:00,46
7,Perfect Square,5/2/2018 8:00,46
7,Perfect Square,5/3/2018 8:00,46
7,Perfect Square,5/4/2018 8:00,46
7,Perfect Square,5/5/2018 8:00,42
7,Perfect Square,5/6/2018 8:00,45
7,Perfect Square,5/7/2018 8:00,46
7,Perfect Square,5/8/2018 8:00,42
7,Perfect Square,5/9/2018 8:00,42
7,Perfect Square,5/10/2018 8:00,43
7,Perfect Square,5/11/2018 8:00,42
7,Perfect Square,5/12/2018 8:00,42
7,Perfect Square,5/13/2018 8:00,42
7,Perfect Square,5/14/2018 8:00,42
7,Perfect Square,5/15/2018 8:00,42
7,Perfect Square,5/16/2018 8:00,45
7,Perfect Square,5/17/2018 8:00,44
7,Perfect Square,5/18/2018 8:00,44
7,Perfect Square,5/20/2018 8:00,44
7,Perfect Square,5/21/2018 8:00,42
7,Perfect Square,5/22/2018 8:00,41
7,Perfect Square,5/23/2018 8:00,38
7,Perfect Square,5/24/2018 8:00,38
7,Perfect Square,5/25/2018 8:00,42
7,Perfect Square,5/26/2018 8:00,39
7,Perfect Square,5/27/2018 8:00,41
7,Perfect Square,5/28/2018 8:00,43
7,Perfect Square,5/29/2018 8:00,38
7,Perfect Square,5/30/2018 8:00,38
7,Perfect Square,5/31/2018 8:00,37
7,Perfect Square,6/1/2018 8:00,36
7,Perfect Square,6/2/2018 8:00,39
7,Perfect Square,6/3/2018 8:00,41
7,Perfect Square,6/4/2018 8:00,38
7,Perfect Square,6/5/2018 8:00,43
7,Perfect Square,6/6/2018 8:00,42
7,Perfect Square,6/7/2018 8:00,46
7,Perfect Square,6/8/2018 8:00,43
7,Perfect Square,6/9/2018 8:00,44
7,Perfect Square,6/10/2018 8:00,44
7,Perfect Square,6/11/2018 8:00,48
7,Perfect Square,6/12/2018 8:00,47
7,Perfect Square,6/13/2018 8:00,48
7,Perfect Square,6/14/2018 8:00,48
7,Perfect Square,6/15/2018 8:00,46
7,Perfect Square,6/16/2018 8:00,46
7,Perfect Square,6/17/2018 8:00,49
7,Perfect Square,6/18/2018 8:00,52
7,Perfect Square,6/19/2018 8:00,50
7,Perfect Square,6/20/2018 8:00,52
7,Perfect Square,6/21/2018 8:00,53
7,Perfect Square,6/22/2018 8:00,53
7,Perfect Square,6/23/2018 8:00,52
7,Perfect Square,6/24/2018 8:00,52
7,Perfect Square,6/25/2018 8:00,53
7,Perfect Square,6/26/2018 8:00,48
7,Perfect Square,6/27/2018 8:00,48
7,Perfect Square,6/28/2018 8:00,44
7,Perfect Square,6/29/2018 8:00,44
7,Perfect Square,6/30/2018 8:00,46
7,Perfect Square,7/1/2018 8:00,46
7,Perfect Square,7/2/2018 8:00,40
7,Perfect Square,7/3/2018 8:00,38
7,Perfect Square,7/4/2018 8:00,36
7,Perfect Square,7/5/2018 8:00,37
7,Perfect Square,7/6/2018 8:00,38
7,Perfect Square,7/7/2018 8:00,32
7,Perfect Square,7/8/2018 8:00,32
7,Perfect Square,7/9/2018 8:00,30
7,Perfect Square,7/10/2018 8:00,29
7,Perfect Square,7/11/2018 8:00,29
7,Perfect Square,7/12/2018 8:00,28
7,Perfect Square,7/13/2018 8:00,29
7,Perfect Square,7/14/2018 8:00,30
7,Perfect Square,7/15/2018 8:00,30
7,Perfect Square,7/16/2018 8:00,30
7,Perfect Square,7/17/2018 8:00,28
7,Perfect Square,7/18/2018 8:00,27
7,Perfect Square,7/19/2018 8:00,32
7,Perfect Square,7/20/2018 8:00,29
7,Perfect Square,7/21/2018 8:00,28
7,Perfect Square,7/22/2018 8:00,32
7,Perfect Square,7/23/2018 8:00,25
7,Perfect Square,7/24/2018 8:00,24
7,Perfect Square,7/25/2018 8:00,24
7,Perfect Square,7/26/2018 8:00,24
7,Perfect Square,7/27/2018 8:00,27
7,Perfect Square,7/28/2018 8:00,28
7,Perfect Square,7/29/2018 8:00,32
7,Perfect Square,7/30/2018 8:00,32
7,Perfect Square,7/31/2018 8:00,30
7,Perfect Square,8/1/2018 8:00,30
7,Perfect Square,8/2/2018 8:00,34
7,Perfect Square,8/3/2018 8:00,36
7,Perfect Square,8/4/2018 8:00,34
7,Perfect Square,8/5/2018 8:00,38
7,Perfect Square,8/6/2018 8:00,36
7,Perfect Square,8/7/2018 8:00,39
7,Perfect Square,8/8/2018 8:00,38
7,Perfect Square,8/9/2018 8:00,36
7,Perfect Square,8/10/2018 8:00,29
7,Perfect Square,8/11/2018 8:00,33
7,Perfect Square,8/12/2018 8:00,33
7,Perfect Square,8/13/2018 8:00,34
7,Perfect Square,8/14/2018 8:00,36
7,Perfect Square,8/15/2018 8:00,34
7,Perfect Square,8/16/2018 8:00,35
7,Perfect Square,8/17/2018 8:00,28
7,Perfect Square,8/18/2018 8:00,28
7,Perfect Square,8/19/2018 8:00,27
7,Perfect Square,8/20/2018 8:00,28
7,Perfect Square,8/21/2018 8:00,32
7,Perfect Square,8/22/2018 8:00,28
7,Perfect Square,8/23/2018 8:00,28
7,Perfect Square,8/24/2018 8:00,29
7,Perfect Square,8/25/2018 8:00,34
7,Perfect Square,8/26/2018 8:00,34
7,Perfect Square,8/27/2018 8:00,32
7,Perfect Square,8/28/2018 8:00,30
7,Perfect Square,8/29/2018 8:00,30
7,Perfect Square,8/30/2018 8:00,34
7,Perfect Square,8/31/2018 8:00,34
7,Perfect Square,9/1/2018 8:00,34
7,Perfect Square,9/2/2018 8:00,34
7,Perfect Square,9/3/2018 8:00,33
7,Perfect Square,9/4/2018 8:00,32
7,Perfect Square,9/5/2018 8:00,35
7,Perfect Square,9/6/2018 8:00,32
7,Perfect Square,9/7/2018 8:00,33
7,Perfect Square,9/8/2018 8:00,34
7,Perfect Square,9/9/2018 8:00,35
7,Perfect Square,9/10/2018 8:00,34
7,Perfect Square,9/11/2018 8:00,36
7,Perfect Square,9/12/2018 8:00,38
7,Perfect Square,9/13/2018 8:00,38
7,Perfect Square,9/14/2018 8:00,40
7,Perfect Square,9/15/2018 8:00,42
7,Perfect Square,9/16/2018 8:00,42
7,Perfect Square,9/17/2018 8:00,34
7,Perfect Square,9/18/2018 8:00,32
7,Perfect Square,9/19/2018 8:00,34
7,Perfect Square,9/20/2018 8:00,37
7,Perfect Square,9/21/2018 8:00,36
7,Perfect Square,9/22/2018 8:00,35
7,Perfect Square,9/23/2018 8:00,36
7,Perfect Square,9/24/2018 8:00,38
7,Perfect Square,9/25/2018 8:00,38
7,Perfect Square,9/26/2018 8:00,36
7,Perfect Square,9/27/2018 8:00,26
7,Perfect Square,9/28/2018 8:00,26
7,Perfect Square,9/29/2018 8:00,32
7,Perfect Square,9/30/2018 8:00,30
7,Perfect Square,10/1/2018 8:00,28
7,Perfect Square,10/2/2018 8:00,28
7,Perfect Square,10/3/2018 8:00,31
7,Perfect Square,10/4/2018 8:00,31
7,Perfect Square,10/5/2018 8:00,32
7,Perfect Square,10/6/2018 8:00,30
7,Perfect Square,10/7/2018 8:00,31
7,Perfect Square,10/8/2018 8:00,30
7,Perfect Square,10/9/2018 8:00,30
7,Perfect Square,10/10/2018 8:00,28
7,Perfect Square,10/11/2018 8:00,28
7,Perfect Square,10/12/2018 8:00,29
7,Perfect Square,10/13/2018 8:00,28
7,Perfect Square,10/14/2018 8:00,24
7,Perfect Square,10/15/2018 8:00,26
7,Perfect Square,10/16/2018 8:00,26
7,Perfect Square,10/17/2018 8:00,25
7,Perfect Square,10/18/2018 8:00,26
7,Perfect Square,10/19/2018 8:00,26
7,Perfect Square,10/20/2018 8:00,30
7,Perfect Square,10/21/2018 8:00,30
7,Perfect Square,10/22/2018 8:00,30
7,Perfect Square,10/23/2018 8:00,29
7,Perfect Square,10/24/2018 8:00,30
7,Perfect Square,10/25/2018 8:00,32
7,Perfect Square,10/26/2018 8:00,30
7,Perfect Square,10/27/2018 8:00,30
7,Perfect Square,10/28/2018 8:00,30
7,Perfect Square,10/29/2018 8:00,30
7,Perfect Square,10/30/2018 8:00,32
7,Perfect Square,10/31/2018 8:00,30
7,Perfect Square,11/1/2018 8:00,30
7,Perfect Square,11/2/2018 8:00,30
7,Perfect Square,11/3/2018 8:00,34
7,Perfect Square,11/4/2018 8:00,36
7,Perfect Square,11/5/2018 8:00,33
7,Perfect Square,11/6/2018 8:00,32
7,Perfect Square,11/7/2018 8:00,32
7,Perfect Square,11/8/2018 8:00,30
7,Perfect Square,11/9/2018 8:00,30
7,Perfect Square,11/10/2018 8:00,30
7,Perfect Square,11/11/2018 8:00,30
7,Perfect Square,11/12/2018 8:00,28
7,Perfect Square,11/13/2018 8:00,28
7,Perfect Square,11/14/2018 8:00,26
7,Perfect Square,11/15/2018 8:00,27
7,Perfect Square,11/16/2018 8:00,26
7,Perfect Square,11/17/2018 8:00,26
7,Perfect Square,11/18/2018 8:00,26
7,Perfect Square,11/19/2018 8:00,26
7,Perfect Square,11/20/2018 8:00,26
7,Perfect Square,11/21/2018 8:00,24
7,Perfect Square,11/22/2018 8:00,24
7,Perfect Square,11/23/2018 8:00,27
7,Perfect Square,11/24/2018 8:00,26
7,Perfect Square,11/25/2018 8:00,30
7,Perfect Square,11/26/2018 8:00,30
7,Perfect Square,11/27/2018 8:00,30
7,Perfect Square,11/28/2018 8:00,30
7,Perfect Square,11/29/2018 8:00,30
7,Perfect Square,11/30/2018 8:00,30
7,Perfect Square,12/1/2018 8:00,30
7,Perfect Square,12/2/2018 8:00,30
7,Perfect Square,12/3/2018 8:00,30
7,Perfect Square,12/4/2018 8:00,30
7,Perfect Square,12/5/2018 8:00,32
7,Perfect Square,12/6/2018 8:00,34
7,Perfect Square,12/7/2018 8:00,34
7,Perfect Square,12/8/2018 8:00,32
7,Perfect Square,12/9/2018 8:00,32
7,Perfect Square,12/10/2018 8:00,32
7,Perfect Square,12/11/2018 8:00,32
7,Perfect Square,12/12/2018 8:00,32
7,Perfect Square,12/13/2018 8:00,32
7,Perfect Square,12/14/2018 8:00,32
7,Perfect Square,12/15/2018 8:00,32
7,Perfect Square,12/16/2018 8:00,33
7,Perfect Square,12/17/2018 8:00,34
7,Perfect Square,12/18/2018 8:00,36
7,Perfect Square,12/19/2018 8:00,37
7,Perfect Square,12/20/2018 8:00,36
7,Perfect Square,12/21/2018 8:00,37
7,Perfect Square,12/22/2018 8:00,37
7,Perfect Square,12/23/2018 8:00,36
7,Perfect Square,12/24/2018 8:00,36
7,Perfect Square,12/25/2018 8:00,36
7,Perfect Square,12/26/2018 8:00,37
7,Perfect Square,12/27/2018 8:00,37
7,Perfect Square,12/28/2018 8:00,38
7,Perfect Square,12/29/2018 8:00,39
7,Perfect Square,12/30/2018 8:00,43
7,Perfect Square,12/31/2018 8:00,44
7,Perfect Square,1/1/2019 8:00,43
7,Perfect Square,1/2/2019 8:00,43
7,Perfect Square,1/3/2019 8:00,42
7,Perfect Square,1/4/2019 8:00,42
7,Perfect Square,1/5/2019 8:00,42
7,Perfect Square,1/6/2019 8:00,43
7,Perfect Square,1/7/2019 8:00,44
7,Perfect Square,1/8/2019 8:00,44
7,Perfect Square,1/9/2019 8:00,44
7,Perfect Square,1/10/2019 8:00,41
7,Perfect Square,1/11/2019 8:00,41
7,Perfect Square,1/12/2019 8:00,39
7,Perfect Square,1/13/2019 8:00,42
7,Perfect Square,1/14/2019 8:00,43
7,Perfect Square,1/15/2019 8:00,42
7,Perfect Square,1/16/2019 8:00,42
7,Perfect Square,1/17/2019 8:00,43
7,Perfect Square,1/18/2019 8:00,43
7,Perfect Square,1/19/2019 8:00,44
7,Perfect Square,1/20/2019 8:00,38
7,Perfect Square,1/21/2019 8:00,38
7,Perfect Square,1/22/2019 8:00,38
7,Perfect Square,1/23/2019 8:00,37
7,Perfect Square,1/24/2019 8:00,42
7,Perfect Square,1/25/2019 8:00,41
7,Perfect Square,1/26/2019 8:00,42
7,Perfect Square,1/27/2019 8:00,40
7,Perfect Square,1/28/2019 8:00,36
7,Perfect Square,1/29/2019 8:00,36
7,Perfect Square,1/30/2019 8:00,36
7,Perfect Square,1/31/2019 8:00,36
7,Perfect Square,2/1/2019 8:00,36
7,Perfect Square,2/2/2019 8:00,36
7,Perfect Square,2/3/2019 8:00,37
7,Perfect Square,2/4/2019 8:00,36
7,Perfect Square,2/5/2019 8:00,40
7,Perfect Square,2/6/2019 8:00,40
7,Perfect Square,2/7/2019 8:00,40
7,Perfect Square,2/8/2019 8:00,40
7,Perfect Square,2/9/2019 8:00,40
7,Perfect Square,2/10/2019 8:00,42
7,Perfect Square,2/11/2019 8:00,43
7,Perfect Square,2/12/2019 8:00,44
7,Perfect Square,2/13/2019 8:00,42
7,Perfect Square,2/14/2019 8:00,43
7,Perfect Square,2/15/2019 8:00,44
7,Perfect Square,2/16/2019 8:00,43
7,Perfect Square,2/17/2019 8:00,43
7,Perfect Square,2/18/2019 8:00,42
7,Perfect Square,2/19/2019 8:00,42
7,Perfect Square,2/20/2019 8:00,42
7,Perfect Square,2/21/2019 8:00,42
7,Perfect Square,2/22/2019 8:00,40
7,Perfect Square,2/23/2019 8:00,40
7,Perfect Square,2/24/2019 8:00,40
7,Perfect Square,2/25/2019 8:00,40
7,Perfect Square,2/26/2019 8:00,40
7,Perfect Square,2/27/2019 8:00,40
7,Perfect Square,2/28/2019 8:00,37
8,Hard Drive,7/1/2017 8:00,58
8,Hard Drive,7/2/2017 8:00,62
8,Hard Drive,7/3/2017 8:00,57
8,Hard Drive,7/4/2017 8:00,56
8,Hard Drive,7/5/2017 8:00,59
8,Hard Drive,7/6/2017 8:00,60
8,Hard Drive,7/7/2017 8:00,64
8,Hard Drive,7/8/2017 8:00,60
8,Hard Drive,7/9/2017 8:00,56
8,Hard Drive,7/10/2017 8:00,62
8,Hard Drive,7/11/2017 8:00,64
8,Hard Drive,7/12/2017 8:00,64
8,Hard Drive,7/13/2017 8:00,62
8,Hard Drive,7/14/2017 8:00,56
8,Hard Drive,7/15/2017 8:00,52
8,Hard Drive,7/16/2017 8:00,54
8,Hard Drive,7/17/2017 8:00,53
8,Hard Drive,7/18/2017 8:00,50
8,Hard Drive,7/19/2017 8:00,48
8,Hard Drive,7/20/2017 8:00,50
8,Hard Drive,7/21/2017 8:00,48
8,Hard Drive,7/22/2017 8:00,53
8,Hard Drive,7/23/2017 8:00,44
8,Hard Drive,7/24/2017 8:00,46
8,Hard Drive,7/25/2017 8:00,46
8,Hard Drive,7/26/2017 8:00,52
8,Hard Drive,7/27/2017 8:00,60
8,Hard Drive,7/28/2017 8:00,64
8,Hard Drive,7/29/2017 8:00,61
8,Hard Drive,7/30/2017 8:00,57
8,Hard Drive,7/31/2017 8:00,60
8,Hard Drive,8/1/2017 8:00,58
8,Hard Drive,8/2/2017 8:00,58
8,Hard Drive,8/3/2017 8:00,54
8,Hard Drive,8/4/2017 8:00,52
8,Hard Drive,8/5/2017 8:00,54
8,Hard Drive,8/6/2017 8:00,58
8,Hard Drive,8/7/2017 8:00,54
8,Hard Drive,8/8/2017 8:00,56
8,Hard Drive,8/9/2017 8:00,57
8,Hard Drive,8/10/2017 8:00,60
8,Hard Drive,8/11/2017 8:00,70
8,Hard Drive,8/12/2017 8:00,74
8,Hard Drive,8/13/2017 8:00,71
8,Hard Drive,8/14/2017 8:00,70
8,Hard Drive,8/15/2017 8:00,61
8,Hard Drive,8/16/2017 8:00,62
8,Hard Drive,8/17/2017 8:00,64
8,Hard Drive,8/18/2017 8:00,68
8,Hard Drive,8/19/2017 8:00,72
8,Hard Drive,8/20/2017 8:00,72
8,Hard Drive,8/21/2017 8:00,64
8,Hard Drive,8/22/2017 8:00,54
8,Hard Drive,8/23/2017 8:00,50
8,Hard Drive,8/24/2017 8:00,44
8,Hard Drive,8/25/2017 8:00,52
8,Hard Drive,8/26/2017 8:00,50
8,Hard Drive,8/27/2017 8:00,46
8,Hard Drive,8/28/2017 8:00,52
8,Hard Drive,8/29/2017 8:00,54
8,Hard Drive,8/30/2017 8:00,46
8,Hard Drive,8/31/2017 8:00,50
8,Hard Drive,9/1/2017 8:00,58
8,Hard Drive,9/2/2017 8:00,58
8,Hard Drive,9/3/2017 8:00,64
8,Hard Drive,9/4/2017 8:00,64
